000468 455 | 530
024AD9 'Ḻ' | 'ṳ'
024AE4 'ḻ' | 'Ṵ'
024AE4 'ḻ' | 'Ṵ'
024AEF 'Ḽ' | 'ṵ'
024AEF 'Ḽ' | 'ṵ'
024AFA 'ḽ' | 'Ṷ'
024AFA 'ḽ' | 'Ṷ'
024B05 'ཾ' | 'ṷ'
024B05 'ཾ' | 'ṷ'
024B10 'ཿ' | 'Ṹ'
024B10 'ཿ' | 'Ṹ'
024B3C 'ྼ' | 'Ṽ'
024B3C 'ྼ' | 'Ṽ'
024B52 '྾' | 'Ṿ'
024B52 '྾' | 'Ṿ'
0248F5 'ั' | 'Ẁ'
0248F5 'ั' | 'Ẁ'
024900 'า' | 'ẁ'
024900 'า' | 'ẁ'
02490B 'ำ' | 'Ẃ'
02490B 'ำ' | 'Ẃ'
024916 'ิ' | 'ẃ'
024916 'ิ' | 'ẃ'
024921 'ວ' | 'Ẅ'
024921 'ວ' | 'Ẅ'
02492C '༚' | 'ẅ'
02492C '༚' | 'ẅ'
024937 'ྍ' | 'Ẇ'
024937 'ྍ' | 'Ẇ'
024942 '࿇' | 'ẇ'
024942 '࿇' | 'ẇ'
02494D '᳹' | 'Ẉ'
02494D '᳹' | 'Ẉ'
024958 'ฺ' | 'ẉ'
024958 'ฺ' | 'ẉ'
024963 '༟' | 'Ẋ'
024963 '༟' | 'Ẋ'
02496E '༠' | 'ẋ'
02496E '༠' | 'ẋ'
024979 '࿌' | 'Ẍ'
024979 '࿌' | 'Ẍ'
024984 'ະ' | 'ẍ'
024984 'ະ' | 'ẍ'
02498F '฿' | 'Ẏ'
02498F '฿' | 'Ẏ'
02499A 'າ' | 'ẏ'
02499A 'າ' | 'ẏ'
0249A5 'ຳ' | 'Ẑ'
0249A5 'ຳ' | 'Ẑ'
0249B0 'ິ' | 'ẑ'
0249B0 'ິ' | 'ẑ'
0249BB 'ྙ' | 'Ẓ'
0249BB 'ྙ' | 'Ẓ'
0249C6 'ḡ' | 'ẓ'
0249C6 'ḡ' | 'ẓ'
0249D1 '༩' | 'Ẕ'
0249D1 '༩' | 'Ẕ'
0249DC '༪' | 'ẕ'
024A34 'ḫ' | 'ẝ'
024A3F '༳' | 'ẞ'
024A3F '༳' | 'ẞ'
024A4A '༴' | 'ẟ'
024A4A '༴' | 'ẟ'
024A55 '༵' | 'Ạ'
024A55 '༵' | 'Ạ'
024A60 '༶' | 'ạ'
024A60 '༶' | 'ạ'
024A6B '༷' | 'Ả'
024A6B '༷' | 'Ả'
024A76 '༸' | 'ả'
024A76 '༸' | 'ả'
024A81 '༹' | 'Ấ'
024A81 '༹' | 'Ấ'
024A8C '༺' | 'ấ'
024A8C '༺' | 'ấ'
024A97 '༻' | 'Ầ'
024A97 '༻' | 'Ầ'
024AA2 '༼' | 'ầ'
024AA2 '༼' | 'ầ'
024AAD '༽' | 'Ẩ'
024AAD '༽' | 'Ẩ'
024AB8 '༾' | 'ẩ'
024AB8 '༾' | 'ẩ'
024AC3 '༿' | 'Ẫ'
024AC3 '༿' | 'Ẫ'
024ACE 'ḹ' | 'ẫ'
024ACE 'ḹ' | 'ẫ'
024AD9 'Ḻ' | 'Ậ'
024AD9 'Ḻ' | 'Ậ'
024AE4 'ḻ' | 'ậ'
024AE4 'ḻ' | 'ậ'
024AEF 'Ḽ' | 'Ắ'
024AEF 'Ḽ' | 'Ắ'
024AFA 'ḽ' | 'ắ'
024AFA 'ḽ' | 'ắ'
024B05 'ཾ' | 'Ằ'
024B05 'ཾ' | 'Ằ'
024B10 'ཿ' | 'ằ'
024B10 'ཿ' | 'ằ'
024B1B 'ṹ' | 'Ẳ'
024B1B 'ṹ' | 'Ẳ'
024B26 'Ṻ' | 'ẳ'
024B26 'Ṻ' | 'ẳ'
024B31 'ṻ' | 'Ẵ'
024B31 'ṻ' | 'Ẵ'
024B3C 'ྼ' | 'ẵ'
024B3C 'ྼ' | 'ẵ'
024B47 'ṽ' | 'Ặ'
024B47 'ṽ' | 'Ặ'
024B52 '྾' | 'ặ'
024B52 '྾' | 'ặ'
024B5D 'ṿ' | 'Ẹ'
024B5D 'ṿ' | 'Ẹ'
024942 '࿇' | 'Ề'
024942 '࿇' | 'Ề'
02494D '᳹' | 'ề'
02494D '᳹' | 'ề'
024958 'ฺ' | 'Ể'
024958 'ฺ' | 'Ể'
024963 '༟' | 'ể'
024963 '༟' | 'ể'
02496E '༠' | 'Ễ'
02496E '༠' | 'Ễ'
024979 '࿌' | 'ễ'
024979 '࿌' | 'ễ'
024984 'ະ' | 'Ệ'
024984 'ະ' | 'Ệ'
02498F '฿' | 'ệ'
02498F '฿' | 'ệ'
02499A 'າ' | 'Ỉ'
02499A 'າ' | 'Ỉ'
0249A5 'ຳ' | 'ỉ'
0249A5 'ຳ' | 'ỉ'
0249B0 'ິ' | 'Ị'
0249B0 'ິ' | 'Ị'
0249BB 'ྙ' | 'ị'
0249BB 'ྙ' | 'ị'
0249C6 'ḡ' | 'Ọ'
0249C6 'ḡ' | 'Ọ'
0249D1 '༩' | 'ọ'
0249D1 '༩' | 'ọ'
0249DC '༪' | 'Ỏ'
0249DC '༪' | 'Ỏ'
0249E7 'ᵹ' | 'ỏ'
0249E7 'ᵹ' | 'ỏ'
0249F2 'ḥ' | 'Ố'
0249F2 'ḥ' | 'Ố'
0249FD '࿘' | 'ố'
0249FD '࿘' | 'ố'
024A08 'ຼ' | 'Ồ'
024A08 'ຼ' | 'Ồ'
024A13 'ຽ' | 'ồ'
024A13 'ຽ' | 'ồ'
024A1E 'ḩ' | 'Ổ'
024A1E 'ḩ' | 'Ổ'
024A29 'Ḫ' | 'ổ'
024A29 'Ḫ' | 'ổ'
024A34 'ḫ' | 'Ỗ'
024A34 'ḫ' | 'Ỗ'
024A3F '༳' | 'ỗ'
024A3F '༳' | 'ỗ'
024A4A '༴' | 'Ộ'
024A4A '༴' | 'Ộ'
024A55 '༵' | 'ộ'
024A55 '༵' | 'ộ'
024A60 '༶' | 'Ớ'
024A60 '༶' | 'Ớ'
024A6B '༷' | 'ớ'
024A6B '༷' | 'ớ'
024A76 '༸' | 'Ờ'
024A76 '༸' | 'Ờ'
024A81 '༹' | 'ờ'
024A81 '༹' | 'ờ'
024A8C '༺' | 'Ở'
024A8C '༺' | 'Ở'
024A97 '༻' | 'ở'
024A97 '༻' | 'ở'
024AA2 '༼' | 'Ỡ'
024AA2 '༼' | 'Ỡ'
024AAD '༽' | 'ỡ'
024AAD '༽' | 'ỡ'
024AB8 '༾' | 'Ợ'
024AB8 '༾' | 'Ợ'
024AC3 '༿' | 'ợ'
024AC3 '༿' | 'ợ'
024ACE 'ḹ' | 'Ụ'
024ACE 'ḹ' | 'Ụ'
024AD9 'Ḻ' | 'ụ'
024AD9 'Ḻ' | 'ụ'
024AE4 'ḻ' | 'Ủ'
024AE4 'ḻ' | 'Ủ'
024AEF 'Ḽ' | 'ủ'
024AEF 'Ḽ' | 'ủ'
024AFA 'ḽ' | 'Ứ'
024AFA 'ḽ' | 'Ứ'
024B05 'ཾ' | 'ứ'
024B05 'ཾ' | 'ứ'
024B10 'ཿ' | 'Ừ'
024B10 'ཿ' | 'Ừ'
024B1B 'ṹ' | 'ừ'
024B1B 'ṹ' | 'ừ'
024B26 'Ṻ' | 'Ử'
024B26 'Ṻ' | 'Ử'
024B31 'ṻ' | 'ử'
024B31 'ṻ' | 'ử'
024B3C 'ྼ' | 'Ữ'
024B3C 'ྼ' | 'Ữ'
024B47 'ṽ' | 'ữ'
024B47 'ṽ' | 'ữ'
024B52 '྾' | 'Ự'
024B52 '྾' | 'Ự'
024B5D 'ṿ' | 'ự'
024B5D 'ṿ' | 'ự'
024B68 'ẹ' | 'Ỳ'
024B68 'ẹ' | 'Ỳ'
024B73 'Ẻ' | 'ỳ'
024B73 'Ẻ' | 'ỳ'
024B7E 'ẻ' | 'Ỵ'
024B7E 'ẻ' | 'Ỵ'
024B89 'Ẽ' | 'ỵ'
024B89 'Ẽ' | 'ỵ'
024B94 'ẽ' | 'Ỷ'
024B94 'ẽ' | 'Ỷ'
024B9F 'Ế' | 'ỷ'
024B9F 'Ế' | 'ỷ'
024BAA 'ế' | 'Ỹ'
024BAA 'ế' | 'Ỹ'
0249DC '༪' | 'ἇ'
0249E7 'ᵹ' | 'Ἀ'
024A34 'ḫ' | 'Ἇ'
024A3F '༳' | 'ἐ'
024A76 '༸' | 'ἕ'
024A97 '༻' | 'Ἐ'
024ACE 'ḹ' | 'Ἕ'
024AEF 'Ḽ' | 'ἠ'
024B3C 'ྼ' | 'ἧ'
024B47 'ṽ' | 'Ἠ'
024B94 'ẽ' | 'Ἧ'
024B9F 'Ế' | 'ἰ'
024BEC 'Ỿ' | 'ἷ'
024BF7 'ỿ' | 'Ἰ'
0249DC '༪' | 'ὀ'
024A13 'ຽ' | 'ὅ'
024A34 'ḫ' | 'Ὀ'
024A6B '༷' | 'Ὅ'
024A8C '༺' | 'ὐ'
024AD9 'Ḻ' | 'ὗ'
024AEF 'Ḽ' | 'Ὑ'
024AEF 'Ḽ' | 'Ὑ'
024B05 'ཾ' | 'Ὓ'
024B05 'ཾ' | 'Ὓ'
024B1B 'ṹ' | 'Ὕ'
024B1B 'ṹ' | 'Ὕ'
024B31 'ṻ' | 'Ὗ'
024B31 'ṻ' | 'Ὗ'
024B3C 'ྼ' | 'ὠ'
024B89 'Ẽ' | 'ὧ'
024B94 'ẽ' | 'Ὠ'
024BE1 'ỽ' | 'Ὧ'
024BEC 'Ỿ' | 'ὰ'
024A29 'Ḫ' | 'ᾀ'
024A76 '༸' | 'ᾇ'
024A81 '༹' | 'ᾈ'
024ACE 'ḹ' | 'ᾏ'
024AD9 'Ḻ' | 'ᾐ'
024B26 'Ṻ' | 'ᾗ'
024B31 'ṻ' | 'ᾘ'
024B7E 'ẻ' | 'ᾟ'
024B89 'Ẽ' | 'ᾠ'
024BD6 'Ỽ' | 'ᾧ'
024BE1 'ỽ' | 'ᾨ'
024C7B 'ώ' | 'ᾶ'
024A81 '༹' | '῁'
024A8C '༺' | 'ῂ'
024AA2 '༼' | 'ῄ'
024AB8 '༾' | 'ῆ'
024AC3 '༿' | 'ῇ'
024ACE 'ḹ' | 'Ὲ'
024AEF 'Ḽ' | 'Ή'
024AFA 'ḽ' | 'ῌ'
024AFA 'ḽ' | 'ῌ'
024B05 'ཾ' | '῍'
024B1B 'ṹ' | '῏'
024B26 'Ṻ' | 'ῐ'
024B47 'ṽ' | 'ΐ'
024B68 'ẹ' | 'ῖ'
024B73 'Ẻ' | 'ῗ'
024B7E 'ẻ' | 'Ῐ'
024B9F 'Ế' | 'Ί'
024BB5 'ỹ' | '῝'
024BCB 'ỻ' | '῟'
024BD6 'Ỽ' | 'ῠ'
024C2E 'ᾯ' | 'Ῠ'
024C65 'ᾴ' | '῭'
024C7B 'ώ' | '`'
024CB2 'Ά' | 'ῴ'
024CC8 '᾽' | 'ῶ'
024CD3 'ι' | 'ῷ'
024CDE '᾿' | 'Ὸ'
023972 'ိ' | ' '
02397D 'ၧ' | '​'
0239A9 'ဲ' | '‏'
0239EB 'း' | '―'
0239F6 '္' | '‖'
023A01 '်' | '‗'
023A0C 'ျ' | '‘'
023A0C 'ျ' | '‘'
023A17 'ြ' | '’'
023A17 'ြ' | '’'
023A22 'ွ' | '‚'
023A22 'ွ' | '‚'
023A2D 'ှ' | '‛'
023A38 'ဿ' | '“'
023AC7 'ቍ' | ' '
023AC7 'ቍ' | ' '
023AD2 'ዀ' | '‪'
023AFE 'ჼ' | '‮'
023B09 'ჽ' | ' '
023B09 'ჽ' | ' '
023B14 'ኍ' | '‰'
023B77 'ቝ' | '‹'
023B77 'ቝ' | '‹'
023BB9 'ᎀ' | '‿'
023951 'ဪ' | '⁀'
02395C 'ါ' | '⁁'
023972 'ိ' | '⁃'
02397D 'ၧ' | '⁄'
02397D 'ၧ' | '⁄'
023993 'ူ' | '⁆'
023993 'ူ' | '⁆'
02399E 'ေ' | '⁇'
023A0C 'ျ' | '⁑'
023A17 'ြ' | '⁒'
023A17 'ြ' | '⁒'
023A22 'ွ' | '⁓'
023A22 'ွ' | '⁓'
023A2D 'ှ' | '⁔'
023A2D 'ှ' | '⁔'
023A38 'ဿ' | '⁕'
023AA6 'ቊ' | ' '
023AA6 'ቊ' | ' '
023AB1 '‧' | '⁠'
023ADD 'ኈ' | '⁤'
023AF3 '჻' | '⁦'
023B56 'ቚ' | '⁯'
023B6C '‸' | 'ⁱ'
023B6C '‸' | 'ⁱ'
023B8D '※' | '⁴'
023BC4 'ዖ' | '⁹'
023BCF 'ጐ' | '⁺'
023BE5 'ጒ' | '⁼'
023C06 'ጕ' | 'ⁿ'
023C06 'ጕ' | 'ⁿ'
02399E 'ေ' | '₀'
023A01 '်' | '₉'
023A0C 'ျ' | '₊'
023A22 'ွ' | '₌'
023A2D 'ှ' | '₍'
023A2D 'ှ' | '₍'
023A38 'ဿ' | '₎'
023A38 'ဿ' | '₎'
023A4E '„' | 'ₐ'
023AD2 'ዀ' | 'ₜ'
023AFE 'ჼ' | '₠'
0239EB 'း' | '⃀'
023A9B '⁞' | '⃐'
023B1F 'ჿ' | '⃜'
023B2A 'ቖ' | '⃝'
023B56 'ቚ' | '⃡'
023B56 'ቚ' | '⃡'
023B61 '⁰' | '⃢'
023B77 'ቝ' | '⃤'
023B82 '›' | '⃥'
023BFB '⁾' | '⃰'
023A38 'ဿ' | '℀'
023A43 '”' | '℁'
023A4E '„' | 'ℂ'
023A4E '„' | 'ℂ'
023A59 '‟' | '℃'
023A90 'ቈ' | '℈'
023A9B '⁞' | '℉'
023AA6 'ቊ' | 'ℊ'
023AA6 'ቊ' | 'ℊ'
023AB1 '‧' | 'ℋ'
023AC7 'ቍ' | 'ℍ'
023AD2 'ዀ' | 'ℎ'
023ADD 'ኈ' | 'ℏ'
023AE8 'ჺ' | 'ℐ'
023AFE 'ჼ' | 'ℒ'
023B09 'ჽ' | 'ℓ'
023B09 'ჽ' | 'ℓ'
023B14 'ኍ' | '℔'
023B14 'ኍ' | '℔'
023B1F 'ჿ' | 'ℕ'
023B1F 'ჿ' | 'ℕ'
023B2A 'ቖ' | '№'
023B35 'ነ' | '℗'
023B40 'ቘ' | '℘'
023B40 'ቘ' | '℘'
023B4B '⃠' | 'ℙ'
023B77 'ቝ' | 'ℝ'
023B82 '›' | '℞'
023BB9 'ᎀ' | '℣'
023BC4 'ዖ' | 'ℤ'
023BC4 'ዖ' | 'ℤ'
023BCF 'ጐ' | '℥'
023BCF 'ጐ' | '℥'
023BDA 'ዘ' | 'Ω'
023BDA 'ዘ' | 'Ω'
023BE5 'ጒ' | '℧'
023BE5 'ጒ' | '℧'
023BF0 '⁽' | 'ℨ'
023BF0 '⁽' | 'ℨ'
023BFB '⁾' | '℩'
023BFB '⁾' | '℩'
023C06 'ጕ' | 'K'
023C27 'ጘ' | 'ℭ'
023C69 '᎐' | 'ℳ'
023CAB 'ኲ' | 'ℹ'
023CAB 'ኲ' | 'ℹ'
023CC1 '፟' | '℻'
023CCC 'ኵ' | 'ℼ'
023CED 'ኸ' | 'ℿ'
023A85 'ℇ' | '⅀'
023AB1 '‧' | '⅄'
023ABC ' ' | 'ⅅ'
023ABC ' ' | 'ⅅ'
023AC7 'ቍ' | 'ⅆ'
023AE8 'ჺ' | 'ⅉ'
023AF3 '჻' | '⅊'
023AF3 '჻' | '⅊'
023AFE 'ჼ' | '⅋'
023AFE 'ჼ' | '⅋'
023B09 'ჽ' | '⅌'
023B14 'ኍ' | '⅍'
023B1F 'ჿ' | 'ⅎ'
023B1F 'ჿ' | 'ⅎ'
023B2A 'ቖ' | '⅏'
023B2A 'ቖ' | '⅏'
023B35 'ነ' | '⅐'
023BDA 'ዘ' | '⅟'
023BE5 'ጒ' | 'Ⅰ'
023AE8 'ჺ' | 'ↂ'
023AF3 '჻' | 'Ↄ'
023AF3 '჻' | 'Ↄ'
023AFE 'ჼ' | 'ↄ'
023AFE 'ჼ' | 'ↄ'
023B09 'ჽ' | 'ↅ'
023B2A 'ቖ' | 'ↈ'
023B35 'ነ' | '↉'
023B35 'ነ' | '↉'
023B40 'ቘ' | '↊'
023B4B '⃠' | '↋'
023B82 '›' | '←'
023BAE '‾' | '↔'
023BB9 'ᎀ' | '↕'
023BE5 'ጒ' | '↙'
023BF0 '⁽' | '↚'
023BFB '⁾' | '↛'
023C06 'ጕ' | '↜'
023C27 'ጘ' | '↟'
023C32 '℮' | '↠'
023C32 '℮' | '↠'
023C3D 'ℯ' | '↡'
023C48 'ℰ' | '↢'
023C53 '᐀' | '↣'
023C53 '᐀' | '↣'
023C5E 'ᎏ' | '↤'
023C69 '᎐' | '↥'
023C74 'ℴ' | '↦'
023C74 'ℴ' | '↦'
023C7F 'ℵ' | '↧'
023CC1 '፟' | '↭'
023CCC 'ኵ' | '↮'
023CCC 'ኵ' | '↮'
023CD7 'ℽ' | '↯'
023BAE '‾' | '⇍'
023BB9 'ᎀ' | '⇎'
023BC4 'ዖ' | '⇏'
023BCF 'ጐ' | '⇐'
023BDA 'ዘ' | '⇑'
023BE5 'ጒ' | '⇒'
023BE5 'ጒ' | '⇒'
023BF0 '⁽' | '⇓'
023BF0 '⁽' | '⇓'
023BFB '⁾' | '⇔'
023BFB '⁾' | '⇔'
023C06 'ጕ' | '⇕'
023CA0 'ℸ' | '⌀'
023CED 'ኸ' | '⌇'
023D19 'Ꭰ' | '⌋'
023D19 'Ꭰ' | '⌋'
023D24 '፨' | '⌌'
023E00 '፼' | '⌠'
023E6E 'ᏸ' | '〉'
023E6E 'ᏸ' | '〉'
023E58 '⌨' | '⎚'
023E63 '〈' | '⎛'
023F76 '⍻' | '⎴'
023F81 '⍼' | '①'
023F97 '␩' | '⒛'
023FA2 'ࠀ' | '⒜'
02407E '᚛' | 'ⓩ'
024089 'ࠕ' | '⓪'
024170 'ঀ' | '⓿'
023F08 '⋿' | '─'
0241F4 '࣡' | '▶'
0241FF 'ࡰ' | '▷'
0241FF 'ࡰ' | '▷'
02420A 'ࣣ' | '▸'
023FEF 'ࡀ' | '◀'
02424C '࠾' | '◷'
024257 'ৎ' | '◸'
0242A4 'ॣ' | '◿'
02403C 'ᝀ' | '☀'
024283 'ᠠ' | '♮'
02428E 'ॡ' | '♯'
02428E 'ॡ' | '♯'
024299 'ॢ' | '♰'
02436A '़' | '❧'
024375 'ऽ' | '❨'
024375 'ऽ' | '❨'
024380 'ा' | '❩'
024380 'ा' | '❩'
02438B 'ੜ' | '❪'
02438B 'ੜ' | '❪'
024396 'ল' | '❫'
024396 'ল' | '❫'
0243A1 'ਫ਼' | '❬'
0243A1 'ਫ਼' | '❬'
0243B7 'ୄ' | '❮'
0243B7 'ୄ' | '❮'
0243C2 'শ' | '❯'
0243C2 'শ' | '❯'
0243CD 'ৰ' | '❰'
0243CD 'ৰ' | '❰'
0243D8 'ৱ' | '❱'
0243D8 'ৱ' | '❱'
0243E3 'হ' | '❲'
0243E3 'হ' | '❲'
0243EE '৳' | '❳'
0243EE '৳' | '❳'
0243F9 '৴' | '❴'
0243F9 '৴' | '❴'
024404 '়' | '❵'
024404 '়' | '❵'
02440F 'ঽ' | '❶'
0242DB 'ਓ' | '➓'
0242E6 '੍' | '➔'
0244BF 'ଡ଼' | '➿'
024257 'ৎ' | '⟀'
024283 'ᠠ' | '⟄'
02428E 'ॡ' | '⟅'
02428E 'ॡ' | '⟅'
024299 'ॢ' | '⟆'
024299 'ॢ' | '⟆'
0242A4 'ॣ' | '⟇'
0243EE '৳' | '⟥'
0243F9 '৴' | '⟦'
0243F9 '৴' | '⟦'
024404 '়' | '⟧'
024404 '়' | '⟧'
02440F 'ঽ' | '⟨'
02440F 'ঽ' | '⟨'
02441A 'া' | '⟩'
02441A 'া' | '⟩'
024425 'ீ' | '⟪'
024425 'ீ' | '⟪'
024430 '৹' | '⟫'
024430 '৹' | '⟫'
02443B '৺' | '⟬'
02443B '৺' | '⟬'
024446 '৻' | '⟭'
024446 '৻' | '⟭'
024451 'ৼ' | '⟮'
024451 'ৼ' | '⟮'
02445C '৽' | '⟯'
02445C '৽' | '⟯'
024467 '৾' | '⟰'
02450C '૱' | '⟿'
0242A4 'ॣ' | '⠀'
024640 'ప' | '⣿'
0243D8 'ৱ' | '⤀'
024488 'ୗ' | '⦂'
024493 'ੴ' | '⦃'
024493 'ੴ' | '⦃'
02449E '਼' | '⦄'
02449E '਼' | '⦄'
0244A9 '੶' | '⦅'
0244A9 '੶' | '⦅'
0244B4 'ਾ' | '⦆'
0244B4 'ਾ' | '⦆'
0244BF 'ଡ଼' | '⦇'
0244BF 'ଡ଼' | '⦇'
0244CA 'લ' | '⦈'
0244CA 'લ' | '⦈'
0244D5 'ળ' | '⦉'
0244D5 'ળ' | '⦉'
0244E0 'ୟ' | '⦊'
0244E0 'ୟ' | '⦊'
0244EB 'વ' | '⦋'
0244EB 'વ' | '⦋'
0244F6 '૯' | '⦌'
0244F6 '૯' | '⦌'
024501 '૰' | '⦍'
024501 '૰' | '⦍'
02450C '૱' | '⦎'
02450C '૱' | '⦎'
024517 'હ' | '⦏'
024517 'હ' | '⦏'
024522 'ஞ' | '⦐'
024522 'ஞ' | '⦐'
02452D '୦' | '⦑'
02452D '୦' | '⦑'
024538 '઼' | '⦒'
024538 '઼' | '⦒'
024543 'ઽ' | '⦓'
024543 'ઽ' | '⦓'
02454E 'ા' | '⦔'
02454E 'ા' | '⦔'
024559 'ண' | '⦕'
024559 'ண' | '⦕'
024564 'ૹ' | '⦖'
024564 'ૹ' | '⦖'
02456F 'ૺ' | '⦗'
02456F 'ૺ' | '⦗'
02457A 'ᮃ' | '⦘'
02457A 'ᮃ' | '⦘'
024585 'ଵ' | '⦙'
0245BC 'ಐ' | '⧗'
0245C7 '௦' | '⧘'
0245C7 '௦' | '⧘'
0245D2 '଼' | '⧙'
0245D2 '଼' | '⧙'
0245DD 'ଽ' | '⧚'
0245DD 'ଽ' | '⧚'
0245E8 'ା' | '⧛'
0245E8 'ା' | '⧛'
0245F3 'ି' | '⧜'
024748 'ൟ' | '⧻'
024753 'ವ' | '⧼'
024753 'ವ' | '⧼'
02475E '೯' | '⧽'
02475E '೯' | '⧽'
024769 '౾' | '⧾'
0248A8 'ൿ' | '⫿'
024640 'ప' | '⬀'
024845 'ഽ' | '⬯'
024850 'ാ' | '⬰'
0246B9 'ೠ' | '⭄'
0246C4 '౯' | '⭅'
0246CF 'ೢ' | '⭆'
0246DA 'ಪ' | '⭇'
024711 'ఽ' | '⭌'
02471C 'ా' | '⭍'
0248BE 'ෳ' | '⭳'
0248DF 'ල' | '⭶'
0247C1 'ಿ' | '⮕'
0247D7 '๐' | '⮗'
0249DC '༪' | '⯿'
024774 '౿' | 'Ⰰ'
024979 '࿌' | 'Ⱟ'
024984 'ະ' | 'ⰰ'
024916 'ิ' | 'ⱟ'
024921 'ວ' | 'Ⱡ'
024921 'ວ' | 'Ⱡ'
02492C '༚' | 'ⱡ'
02492C '༚' | 'ⱡ'
024937 'ྍ' | 'Ɫ'
02494D '᳹' | 'Ɽ'
024958 'ฺ' | 'ⱥ'
024963 '༟' | 'ⱦ'
02496E '༠' | 'Ⱨ'
02496E '༠' | 'Ⱨ'
024979 '࿌' | 'ⱨ'
024979 '࿌' | 'ⱨ'
024984 'ະ' | 'Ⱪ'
024984 'ະ' | 'Ⱪ'
02498F '฿' | 'ⱪ'
02498F '฿' | 'ⱪ'
02499A 'າ' | 'Ⱬ'
02499A 'າ' | 'Ⱬ'
0249A5 'ຳ' | 'ⱬ'
0249A5 'ຳ' | 'ⱬ'
0249B0 'ິ' | 'Ɑ'
0249D1 '༩' | 'Ɒ'
0249DC '༪' | 'ⱱ'
0249DC '༪' | 'ⱱ'
0249E7 'ᵹ' | 'Ⱳ'
0249E7 'ᵹ' | 'Ⱳ'
0249F2 'ḥ' | 'ⱳ'
0249FD '࿘' | 'ⱴ'
024A08 'ຼ' | 'Ⱶ'
024A08 'ຼ' | 'Ⱶ'
024A13 'ຽ' | 'ⱶ'
024A4A '༴' | 'ⱻ'
024A55 '༵' | 'ⱼ'
024A60 '༶' | 'ⱽ'
024A6B '༷' | 'Ȿ'
02480E 'ༀ' | 'Ⲁ'
024819 '່' | 'ⲁ'
024819 '່' | 'ⲁ'
024824 'ഺ' | 'Ⲃ'
024824 'ഺ' | 'Ⲃ'
02482F '഻' | 'ⲃ'
02482F '഻' | 'ⲃ'
02483A '഼' | 'Ⲅ'
02483A '഼' | 'Ⲅ'
024845 'ഽ' | 'ⲅ'
024845 'ഽ' | 'ⲅ'
024850 'ാ' | 'Ⲇ'
024850 'ാ' | 'Ⲇ'
02485B '൸' | 'ⲇ'
02485B '൸' | 'ⲇ'
024866 '൹' | 'Ⲉ'
024866 '൹' | 'Ⲉ'
024871 'ൺ' | 'ⲉ'
024871 'ൺ' | 'ⲉ'
02487C '᰻' | 'Ⲋ'
02487C '᰻' | 'Ⲋ'
024887 'Ḅ' | 'ⲋ'
024887 'Ḅ' | 'ⲋ'
024892 '෯' | 'Ⲍ'
024892 '෯' | 'Ⲍ'
02489D 'ᱷ' | 'ⲍ'
02489D 'ᱷ' | 'ⲍ'
0248A8 'ൿ' | 'Ⲏ'
0248A8 'ൿ' | 'Ⲏ'
0248B3 'ෲ' | 'ⲏ'
0248B3 'ෲ' | 'ⲏ'
0248BE 'ෳ' | 'Ⲑ'
0248BE 'ෳ' | 'Ⲑ'
0248C9 'ර' | 'ⲑ'
0248C9 'ර' | 'ⲑ'
0248D4 '໙' | 'Ⲓ'
0248D4 '໙' | 'Ⲓ'
0248DF 'ල' | 'ⲓ'
0248DF 'ල' | 'ⲓ'
0248EA 'ะ' | 'Ⲕ'
0248EA 'ะ' | 'Ⲕ'
0248F5 'ั' | 'ⲕ'
0248F5 'ั' | 'ⲕ'
024900 'า' | 'Ⲗ'
024900 'า' | 'Ⲗ'
02490B 'ำ' | 'ⲗ'
02490B 'ำ' | 'ⲗ'
024916 'ิ' | 'Ⲙ'
024916 'ิ' | 'Ⲙ'
024921 'ວ' | 'ⲙ'
024921 'ວ' | 'ⲙ'
02492C '༚' | 'Ⲛ'
02492C '༚' | 'Ⲛ'
024937 'ྍ' | 'ⲛ'
024937 'ྍ' | 'ⲛ'
024942 '࿇' | 'Ⲝ'
024942 '࿇' | 'Ⲝ'
02494D '᳹' | 'ⲝ'
02494D '᳹' | 'ⲝ'
024958 'ฺ' | 'Ⲟ'
024958 'ฺ' | 'Ⲟ'
024963 '༟' | 'ⲟ'
024963 '༟' | 'ⲟ'
02496E '༠' | 'Ⲡ'
02496E '༠' | 'Ⲡ'
024979 '࿌' | 'ⲡ'
024979 '࿌' | 'ⲡ'
024984 'ະ' | 'Ⲣ'
024984 'ະ' | 'Ⲣ'
02498F '฿' | 'ⲣ'
02498F '฿' | 'ⲣ'
02499A 'າ' | 'Ⲥ'
02499A 'າ' | 'Ⲥ'
0249A5 'ຳ' | 'ⲥ'
0249A5 'ຳ' | 'ⲥ'
0249B0 'ິ' | 'Ⲧ'
0249B0 'ິ' | 'Ⲧ'
0249BB 'ྙ' | 'ⲧ'
0249BB 'ྙ' | 'ⲧ'
0249C6 'ḡ' | 'Ⲩ'
0249C6 'ḡ' | 'Ⲩ'
0249D1 '༩' | 'ⲩ'
0249D1 '༩' | 'ⲩ'
0249DC '༪' | 'Ⲫ'
0249DC '༪' | 'Ⲫ'
0249E7 'ᵹ' | 'ⲫ'
0249E7 'ᵹ' | 'ⲫ'
0249F2 'ḥ' | 'Ⲭ'
0249F2 'ḥ' | 'Ⲭ'
0249FD '࿘' | 'ⲭ'
0249FD '࿘' | 'ⲭ'
024A08 'ຼ' | 'Ⲯ'
024A08 'ຼ' | 'Ⲯ'
